order_copo,family_copo,genus_copo,taxon_name,collector_number,latitude_decimal,longitude_decimal,collection_date_verbatim
Apiales,Apiaceae,Crithmum,Crithmum maritimum,MC 9050,52.9993,-4.4234,2020-08-21
Apiales,Apiaceae,Crithmum,Crithmum maritimum,MC 9050,52.9993,-4.4234,2020-08-21
Apiales,Apiaceae,Crithmum,Crithmum maritimum,MC 9050,52.9993,-4.4234,2020-08-21
Apiales,Apiaceae,Crithmum,Crithmum maritimum,MC 9050,52.9993,-4.4234,2020-08-21
Apiales,Apiaceae,Crithmum,Crithmum maritimum,MC 9050,52.9993,-4.4234,2020-08-21
Apiales,Apiaceae,Crithmum,Crithmum maritimum,MC 9050,52.9993,-4.4234,2020-08-21
Apiales,Apiaceae,Crithmum,Crithmum maritimum,MC 9050,52.9993,-4.4234,2020-08-21
Dipsacales,Adoxaceae,Sambucus,Sambucus nigra,MC 9053,51.4812,-0.2998,2020-08-26
Dipsacales,Adoxaceae,Sambucus,Sambucus nigra,MC 9053,51.4812,-0.2998,2020-08-26
Dipsacales,Adoxaceae,Sambucus,Sambucus nigra,MC 9053,51.4812,-0.2998,2020-08-26
Dipsacales,Adoxaceae,Sambucus,Sambucus nigra,MC 9053,51.4812,-0.2998,2020-08-26
Dipsacales,Adoxaceae,Sambucus,Sambucus nigra,MC 9053,51.4812,-0.2998,2020-08-26
Dipsacales,Adoxaceae,Sambucus,Sambucus nigra,MC 9053,51.4812,-0.2998,2020-08-26
Dipsacales,Adoxaceae,Sambucus,Sambucus nigra,MC 9053,51.4812,-0.2998,2020-08-26
Dipsacales,Adoxaceae,Sambucus,Sambucus nigra,MC 9053,51.4812,-0.2998,2020-08-26
Apiales,Apiaceae,Daucus,Daucus carota,MC 9054,51.4819,-0.2975,2020-08-26
Apiales,Apiaceae,Daucus,Daucus carota,MC 9054,51.4819,-0.2975,2020-08-26
Apiales,Apiaceae,Daucus,Daucus carota,MC 9054,51.4819,-0.2975,2020-08-26
Apiales,Apiaceae,Daucus,Daucus carota,MC 9054,51.4819,-0.2975,2020-08-26
Apiales,Apiaceae,Daucus,Daucus carota,MC 9054,51.4819,-0.2975,2020-08-26
Apiales,Apiaceae,Daucus,Daucus carota,MC 9054,51.4819,-0.2975,2020-08-26
Apiales,Apiaceae,Daucus,Daucus carota,MC 9054,51.4819,-0.2975,2020-08-26
Apiales,Apiaceae,Daucus,Daucus carota,MC 9054,51.4819,-0.2975,2020-08-26
Rosales,Rosaceae,Geum,Geum urbanum,MC 9055,51.4797,-0.3003,2020-08-26
Rosales,Rosaceae,Geum,Geum urbanum,MC 9055,51.4797,-0.3003,2020-08-26
Rosales,Rosaceae,Geum,Geum urbanum,MC 9055,51.4797,-0.3003,2020-08-26
Rosales,Rosaceae,Geum,Geum urbanum,MC 9055,51.4797,-0.3003,2020-08-26
Rosales,Rosaceae,Geum,Geum urbanum,MC 9055,51.4797,-0.3003,2020-08-26
Caryophyllales,Polygonaceae,Rumex,Rumex sanguineus,MC 9056,51.4797,-0.3003,2020-08-26
Caryophyllales,Polygonaceae,Rumex,Rumex sanguineus,MC 9056,51.4797,-0.3003,2020-08-26
Caryophyllales,Polygonaceae,Rumex,Rumex sanguineus,MC 9056,51.4797,-0.3003,2020-08-26
Caryophyllales,Polygonaceae,Rumex,Rumex sanguineus,MC 9056,51.4797,-0.3003,2020-08-26
Caryophyllales,Polygonaceae,Rumex,Rumex sanguineus,MC 9056,51.4797,-0.3003,2020-08-26
Caryophyllales,Polygonaceae,Rumex,Rumex sanguineus,MC 9056,51.4797,-0.3003,2020-08-26
Rosales,Urticaceae,Parietaria,Parietaria judaica,MC 9057,51.4812,-0.2998,2020-08-26
Rosales,Urticaceae,Parietaria,Parietaria judaica,MC 9057,51.4812,-0.2998,2020-08-26
Rosales,Urticaceae,Parietaria,Parietaria judaica,MC 9057,51.4812,-0.2998,2020-08-26
Rosales,Urticaceae,Parietaria,Parietaria judaica,MC 9057,51.4812,-0.2998,2020-08-26
Rosales,Urticaceae,Parietaria,Parietaria judaica,MC 9057,51.4812,-0.2998,2020-08-26
Rosales,Urticaceae,Parietaria,Parietaria judaica,MC 9057,51.4812,-0.2998,2020-08-26
Rosales,Urticaceae,Parietaria,Parietaria judaica,MC 9057,51.4812,-0.2998,2020-08-26
Rosales,Urticaceae,Parietaria,Parietaria judaica,MC 9057,51.4812,-0.2998,2020-08-26
Fabales,Fabaceae,Onobrychis,Onobrychis viciifolia,MC 9058,51.4284,-0.2951,2020-08-27
Fabales,Fabaceae,Onobrychis,Onobrychis viciifolia,MC 9058,51.4284,-0.2951,2020-08-27
Fabales,Fabaceae,Onobrychis,Onobrychis viciifolia,MC 9058,51.4284,-0.2951,2020-08-27
Fabales,Fabaceae,Onobrychis,Onobrychis viciifolia,MC 9058,51.4284,-0.2951,2020-08-27
Fabales,Fabaceae,Onobrychis,Onobrychis viciifolia,MC 9058,51.4284,-0.2951,2020-08-27
Fabales,Fabaceae,Onobrychis,Onobrychis viciifolia,MC 9058,51.4284,-0.2951,2020-08-27
Fabales,Fabaceae,Onobrychis,Onobrychis viciifolia,MC 9058,51.4284,-0.2951,2020-08-27
Fabales,Fabaceae,Onobrychis,Onobrychis viciifolia,MC 9058,51.4284,-0.2951,2020-08-27
Sapindales,Simaroubaceae,Ailanthus,Ailanthus altissima,MC 9059,51.482,-0.2879,2020-08-27
Sapindales,Simaroubaceae,Ailanthus,Ailanthus altissima,MC 9059,51.482,-0.2879,2020-08-27
Sapindales,Simaroubaceae,Ailanthus,Ailanthus altissima,MC 9059,51.482,-0.2879,2020-08-27
Sapindales,Simaroubaceae,Ailanthus,Ailanthus altissima,MC 9059,51.482,-0.2879,2020-08-27
Sapindales,Simaroubaceae,Ailanthus,Ailanthus altissima,MC 9059,51.482,-0.2879,2020-08-27
Sapindales,Simaroubaceae,Ailanthus,Ailanthus altissima,MC 9059,51.482,-0.2879,2020-08-27
Sapindales,Simaroubaceae,Ailanthus,Ailanthus altissima,MC 9059,51.482,-0.2879,2020-08-27
Sapindales,Simaroubaceae,Ailanthus,Ailanthus altissima,MC 9059,51.482,-0.2879,2020-08-27
Asterales,Asteraceae,Cicerbita,Cicerbita muralis,MC 9060,51.4784,-0.2946,2020-08-28
Asterales,Asteraceae,Cicerbita,Cicerbita muralis,MC 9060,51.4784,-0.2946,2020-08-28
Asterales,Asteraceae,Cicerbita,Cicerbita muralis,MC 9060,51.4784,-0.2946,2020-08-28
Asterales,Asteraceae,Cicerbita,Cicerbita muralis,MC 9060,51.4784,-0.2946,2020-08-28
Asterales,Asteraceae,Cicerbita,Cicerbita muralis,MC 9060,51.4784,-0.2946,2020-08-28
Asterales,Asteraceae,Cicerbita,Cicerbita muralis,MC 9060,51.4784,-0.2946,2020-08-28
Asterales,Asteraceae,Cicerbita,Cicerbita muralis,MC 9060,51.4784,-0.2946,2020-08-28
Asterales,Asteraceae,Cicerbita,Cicerbita muralis,MC 9060,51.4784,-0.2946,2020-08-28
Asterales,Asteraceae,Bellis,Bellis perennis,MC 9061,51.4784,-0.2946,2020-08-28
Asterales,Asteraceae,Bellis,Bellis perennis,MC 9061,51.4784,-0.2946,2020-08-28
Asterales,Asteraceae,Bellis,Bellis perennis,MC 9061,51.4784,-0.2946,2020-08-28
Asterales,Asteraceae,Bellis,Bellis perennis,MC 9061,51.4784,-0.2946,2020-08-28
Asterales,Asteraceae,Bellis,Bellis perennis,MC 9061,51.4784,-0.2946,2020-08-28
Asterales,Asteraceae,Bellis,Bellis perennis,MC 9061,51.4784,-0.2946,2020-08-28
Asterales,Asteraceae,Bellis,Bellis perennis,MC 9061,51.4784,-0.2946,2020-08-28
Asterales,Asteraceae,Bellis,Bellis perennis,MC 9061,51.4784,-0.2946,2020-08-28
Lamiales,Plantaginaceae,Plantago,Plantago lanceolata,MC 9062,51.4784,-0.2946,2020-08-28
Santalales,Viscaceae,Viscum,Viscum album,MC9309,51.4061,-0.3319,2022-03-09
Santalales,Viscaceae,Viscum,Viscum album,MC9309,51.4061,-0.3319,2022-03-09
Fagales,Fagaceae,Quercus,Quercus robur,QBL-1A,51.84042701,-1.380983004,2021-10-22
Fagales,Fagaceae,Quercus,Quercus robur,QBL-1B,51.84042701,-1.380983004,2021-10-22
Fagales,Fagaceae,Quercus,Quercus robur,QBL-1C,51.84042701,-1.380983004,2021-10-22
Fagales,Fagaceae,Quercus,Quercus robur,QBL-1D,51.84042701,-1.380983004,2021-10-22
Fagales,Fagaceae,Quercus,Quercus robur,QBL-1E,51.84042701,-1.380983004,2021-10-22
Fagales,Fagaceae,Quercus,Quercus robur,QBL-2A,51.83981999,-1.380898012,2021-10-22
Fagales,Fagaceae,Quercus,Quercus robur,QBL-2B,51.83981999,-1.380898012,2021-10-22
Fagales,Fagaceae,Quercus,Quercus robur,QBL-2C,51.83981999,-1.380898012,2021-10-22
Fagales,Fagaceae,Quercus,Quercus robur,QBL-2D,51.83981999,-1.380898012,2021-10-22
Fagales,Fagaceae,Quercus,Quercus robur,QBL-2E,51.83981999,-1.380898012,2021-10-22
Fagales,Fagaceae,Quercus,Quercus robur,QBL-2F,51.83981999,-1.380898012,2021-10-22
Fagales,Fagaceae,Quercus,Quercus robur,QBL-3A,51.839002,-1.381141003,2021-10-22
Fagales,Fagaceae,Quercus,Quercus robur,QBL-3B,51.839002,-1.381141003,2021-10-22
Fagales,Fagaceae,Quercus,Quercus robur,QBL-3C,51.839002,-1.381141003,2021-10-22
Fagales,Fagaceae,Quercus,Quercus robur,QBL-3D,51.839002,-1.381141003,2021-10-22
Fagales,Fagaceae,Quercus,Quercus robur,QBL-3E,51.839002,-1.381141003,2021-10-22
Fagales,Fagaceae,Quercus,Quercus robur,QBL-3F,51.839002,-1.381141003,2021-10-22
Fagales,Fagaceae,Quercus,Quercus robur,QBL-4A,51.83566298,-1.37066002,2021-10-22
Fagales,Fagaceae,Quercus,Quercus robur,QBL-4B,51.83566298,-1.37066002,2021-10-22
Fagales,Fagaceae,Quercus,Quercus robur,QBL-4C,51.83566298,-1.37066002,2021-10-22
Fagales,Fagaceae,Quercus,Quercus robur,QBL-4D,51.83566298,-1.37066002,2021-10-22
Fagales,Fagaceae,Quercus,Quercus robur,QBL-4E,51.83566298,-1.37066002,2021-10-22
Fagales,Fagaceae,Quercus,Quercus robur,QBL-5A,51.83511397,-1.372229028,2021-10-22
Fagales,Fagaceae,Quercus,Quercus robur,QBL-5B,51.83511397,-1.372229028,2021-10-22
Fagales,Fagaceae,Quercus,Quercus robur,QBL-5C,51.83511397,-1.372229028,2021-10-22
Fagales,Fagaceae,Quercus,Quercus robur,QBL-5D,51.83511397,-1.372229028,2021-10-22
Fagales,Fagaceae,Quercus,Quercus robur,QBL-5E,51.83511397,-1.372229028,2021-10-22
Fagales,Fagaceae,Quercus,Quercus robur,QBL-6A,51.83570598,-1.373117007,2021-10-22
Fagales,Fagaceae,Quercus,Quercus robur,QBL-6B,51.83570598,-1.373117007,2021-10-22
Fagales,Fagaceae,Quercus,Quercus robur,QBL-6C,51.83570598,-1.373117007,2021-10-22
Fagales,Fagaceae,Quercus,Quercus robur,QBL-6D,51.83570598,-1.373117007,2021-10-22
Fagales,Fagaceae,Quercus,Quercus robur,QBL-6E,51.83570598,-1.373117007,2021-10-22
Fagales,Fagaceae,Quercus,Quercus robur,QWW-01,51.767694,-1.345036,2022-04-22
Fagales,Fagaceae,Quercus,Quercus robur,QWW-02,51.763597,-1.342987,2022-04-22
Fagales,Fagaceae,Quercus,Quercus robur,QWW-03,51.762896,-1.340721,2022-04-22
Fagales,Fagaceae,Quercus,Quercus robur,QWW-04,51.763139,-1.341505,2022-04-22
Fagales,Fagaceae,Quercus,Quercus robur,QWW-05,51.763705,-1.340764,2022-04-22
Fagales,Fagaceae,Quercus,Quercus robur,QWW-06,51.768906,-1.340459,2022-04-23
Fagales,Fagaceae,Quercus,Quercus robur,QWW-07,51.770227,-1.339544,2022-04-23
Fagales,Fagaceae,Quercus,Quercus robur,QWW-08,51.770146,-1.337757,2022-04-23
Fagales,Fagaceae,Quercus,Quercus robur,QWW-09,51.772437,-1.339283,2022-04-23
Fagales,Fagaceae,Quercus,Quercus robur,QWW-11,51.771979,-1.337365,2022-04-23
Fagales,Fagaceae,Quercus,Quercus robur,QWW-12,51.770011,-1.335447,2022-04-23
Fagales,Fagaceae,Quercus,Quercus robur,QWW-13,51.76543,-1.337888,2022-04-22
Fagales,Fagaceae,Quercus,Quercus robur,QWW-14,51.77807,-1.326294,2022-04-22
Fagales,Fagaceae,Quercus,Quercus robur,QWW-15,51.77966,-1.325336,2022-04-22
Fagales,Fagaceae,Quercus,Quercus robur,QWW-16,51.780441,-1.328779,2022-04-22
Fagales,Fagaceae,Quercus,Quercus robur,QWW-17,51.780172,-1.331045,2022-04-22
Fagales,Fagaceae,Quercus,Quercus robur,QWW-18,51.779606,-1.332396,2022-04-22
Fagales,Fagaceae,Quercus,Quercus robur,QWW-19,51.779175,-1.334183,2022-04-22
Fagales,Fagaceae,Quercus,Quercus robur,QWW-20,51.778447,-1.337103,2022-04-22
Fagales,Fagaceae,Quercus,Quercus robur,QWW-21,51.777639,-1.341113,2022-04-22
Fagales,Fagaceae,Quercus,Quercus robur,QWW-22,51.778528,-1.342072,2022-04-22
Fagales,Fagaceae,Quercus,Quercus robur,QWW-23,51.778932,-1.340285,2022-04-22
Fagales,Fagaceae,Quercus,Quercus robur,QWW-24,51.779525,-1.339108,2022-04-22
Fagales,Fagaceae,Quercus,Quercus robur,QWW-25,51.779579,-1.337714,2022-04-22
Fagales,Fagaceae,Quercus,Quercus robur,QWW-26,51.779929,-1.334619,2022-04-22
Fagales,Fagaceae,Quercus,Quercus robur,QWW-27,51.781115,-1.334009,2022-04-22
Fagales,Fagaceae,Quercus,Quercus robur,QWW-28,51.782355,-1.333268,2022-04-22
Fagales,Fagaceae,Quercus,Quercus robur,QWW-29,51.781843,-1.331002,2022-04-22
Fagales,Fagaceae,Quercus,Quercus robur,QWW-30,51.761764,-1.299839,2022-04-21
Fagales,Fagaceae,Quercus,Quercus robur,QWW-31,51.76295,-1.299969,2022-04-21
Fagales,Fagaceae,Quercus,Quercus robur,QWW-32,51.759797,-1.29718,2022-04-21
Fagales,Fagaceae,Quercus,Quercus robur,QWW-33,51.76039,-1.306202,2022-04-21
Fagales,Fagaceae,Quercus,Quercus robur,QWW-34,51.771224,-1.335404,2022-04-23
Fagales,Fagaceae,Quercus,Quercus robur,QWW-35,51.768206,-1.332222,2022-04-23
Fagales,Fagaceae,Quercus,Quercus robur,QWW-36,51.763112,-1.330479,2022-04-21
Fagales,Fagaceae,Quercus,Quercus robur,QWW-37,51.759419,-1.330043,2022-04-21
Fagales,Fagaceae,Quercus,Quercus robur,QWW-38,51.757883,-1.327776,2022-04-21
Fagales,Fagaceae,Quercus,Quercus robur,QWW-39,51.758934,-1.325597,2022-04-21
Fagales,Fagaceae,Quercus,Quercus robur,QWW-41,51.761333,-1.333791,2022-04-21
Fagales,Fagaceae,Quercus,Quercus robur,QWW-42,51.759985,-1.330958,2022-04-21
Lamiales,Plantaginaceae,Plantago,Plantago lanceolata,MC 9062,51.4784,-0.2946,2020-08-28
Lamiales,Plantaginaceae,Plantago,Plantago lanceolata,MC 9062,51.4784,-0.2946,2020-08-28
Lamiales,Plantaginaceae,Plantago,Plantago lanceolata,MC 9062,51.4784,-0.2946,2020-08-28
Lamiales,Plantaginaceae,Plantago,Plantago lanceolata,MC 9062,51.4784,-0.2946,2020-08-28
Lamiales,Plantaginaceae,Plantago,Plantago lanceolata,MC 9062,51.4784,-0.2946,2020-08-28
Lamiales,Plantaginaceae,Plantago,Plantago lanceolata,MC 9062,51.4784,-0.2946,2020-08-28
Lamiales,Plantaginaceae,Plantago,Plantago lanceolata,MC 9062,51.4784,-0.2946,2020-08-28
Lamiales,Plantaginaceae,Linaria,Linaria vulgaris,MC 9063,51.4282,-0.3121,2020-09-01
Lamiales,Plantaginaceae,Linaria,Linaria vulgaris,MC 9063,51.4282,-0.3121,2020-09-01
Lamiales,Plantaginaceae,Linaria,Linaria vulgaris,MC 9063,51.4282,-0.3121,2020-09-01
Lamiales,Plantaginaceae,Linaria,Linaria vulgaris,MC 9063,51.4282,-0.3121,2020-09-01
Lamiales,Plantaginaceae,Linaria,Linaria vulgaris,MC 9063,51.4282,-0.3121,2020-09-01
Lamiales,Plantaginaceae,Linaria,Linaria vulgaris,MC 9063,51.4282,-0.3121,2020-09-01
Lamiales,Plantaginaceae,Linaria,Linaria vulgaris,MC 9063,51.4282,-0.3121,2020-09-01
Lamiales,Plantaginaceae,Linaria,Linaria vulgaris,MC 9063,51.4282,-0.3121,2020-09-01
Asterales,Asteraceae,Tanacetum,Tanacetum vulgare,MC 9065,51.4282,-0.3121,2020-09-01
Asterales,Asteraceae,Tanacetum,Tanacetum vulgare,MC 9065,51.4282,-0.3121,2020-09-01
Asterales,Asteraceae,Tanacetum,Tanacetum vulgare,MC 9065,51.4282,-0.3121,2020-09-01
Asterales,Asteraceae,Tanacetum,Tanacetum vulgare,MC 9065,51.4282,-0.3121,2020-09-01
Asterales,Asteraceae,Tanacetum,Tanacetum vulgare,MC 9065,51.4282,-0.3121,2020-09-01
Asterales,Asteraceae,Tanacetum,Tanacetum vulgare,MC 9065,51.4282,-0.3121,2020-09-01
Asterales,Asteraceae,Tanacetum,Tanacetum vulgare,MC 9065,51.4282,-0.3121,2020-09-01
Asterales,Asteraceae,Tanacetum,Tanacetum vulgare,MC 9065,51.4282,-0.3121,2020-09-01
Asterales,Menyanthaceae,Nymphoides,Nymphoides peltata,MC 9066,51.4823,-0.2885,2020-09-01
Asterales,Menyanthaceae,Nymphoides,Nymphoides peltata,MC 9066,51.4823,-0.2885,2020-09-01
Asterales,Menyanthaceae,Nymphoides,Nymphoides peltata,MC 9066,51.4823,-0.2885,2020-09-01
Asterales,Menyanthaceae,Nymphoides,Nymphoides peltata,MC 9066,51.4823,-0.2885,2020-09-01
Asterales,Menyanthaceae,Nymphoides,Nymphoides peltata,MC 9066,51.4823,-0.2885,2020-09-01
Asterales,Menyanthaceae,Nymphoides,Nymphoides peltata,MC 9066,51.4823,-0.2885,2020-09-01
Asterales,Menyanthaceae,Nymphoides,Nymphoides peltata,MC 9066,51.4823,-0.2885,2020-09-01
Asterales,Menyanthaceae,Nymphoides,Nymphoides peltata,MC 9066,51.4823,-0.2885,2020-09-01
Lamiales,Lamiaceae,Lamium,Lamium album,MC 9071,51.4488,-0.3055,2020-09-02
Lamiales,Lamiaceae,Lamium,Lamium album,MC 9071,51.4488,-0.3055,2020-09-02
Lamiales,Lamiaceae,Lamium,Lamium album,MC 9071,51.4488,-0.3055,2020-09-02
Lamiales,Lamiaceae,Lamium,Lamium album,MC 9071,51.4488,-0.3055,2020-09-02
Lamiales,Lamiaceae,Lamium,Lamium album,MC 9071,51.4488,-0.3055,2020-09-02
Lamiales,Lamiaceae,Lamium,Lamium album,MC 9071,51.4488,-0.3055,2020-09-02
Lamiales,Lamiaceae,Lamium,Lamium album,MC 9071,51.4488,-0.3055,2020-09-02
Lamiales,Lamiaceae,Lamium,Lamium album,MC 9071,51.4488,-0.3055,2020-09-02
Lamiales,Lamiaceae,Ballota,Ballota nigra,MC 9072,51.4826,-0.2972,2020-09-02
Lamiales,Lamiaceae,Ballota,Ballota nigra,MC 9072,51.4826,-0.2972,2020-09-02
Lamiales,Lamiaceae,Ballota,Ballota nigra,MC 9072,51.4826,-0.2972,2020-09-02
Lamiales,Lamiaceae,Ballota,Ballota nigra,MC 9072,51.4826,-0.2972,2020-09-02
Lamiales,Lamiaceae,Ballota,Ballota nigra,MC 9072,51.4826,-0.2972,2020-09-02
Lamiales,Lamiaceae,Ballota,Ballota nigra,MC 9072,51.4826,-0.2972,2020-09-02
Lamiales,Lamiaceae,Ballota,Ballota nigra,MC 9072,51.4826,-0.2972,2020-09-02
Lamiales,Lamiaceae,Ballota,Ballota nigra,MC 9072,51.4826,-0.2972,2020-09-02
Ericales,Primulaceae,Lysimachia,Lysimachia vulgaris,MC 9073,51.4815,-0.2896,2020-09-03
Ericales,Primulaceae,Lysimachia,Lysimachia vulgaris,MC 9073,51.4815,-0.2896,2020-09-03
Ericales,Primulaceae,Lysimachia,Lysimachia vulgaris,MC 9073,51.4815,-0.2896,2020-09-03
Ericales,Primulaceae,Lysimachia,Lysimachia vulgaris,MC 9073,51.4815,-0.2896,2020-09-03
Ericales,Primulaceae,Lysimachia,Lysimachia vulgaris,MC 9073,51.4815,-0.2896,2020-09-03
Ericales,Primulaceae,Lysimachia,Lysimachia vulgaris,MC 9073,51.4815,-0.2896,2020-09-03
Ericales,Primulaceae,Lysimachia,Lysimachia vulgaris,MC 9073,51.4815,-0.2896,2020-09-03
Ericales,Primulaceae,Lysimachia,Lysimachia vulgaris,MC 9073,51.4815,-0.2896,2020-09-03
Ericales,Primulaceae,Lysimachia,Lysimachia vulgaris,MC 9073,51.4815,-0.2896,2020-09-03
Rosales,Rosaceae,Comarum,Comarum palustre,MC 9074,51.4815,-0.2896,2020-09-03
Rosales,Rosaceae,Comarum,Comarum palustre,MC 9074,51.4815,-0.2896,2020-09-03
Rosales,Rosaceae,Comarum,Comarum palustre,MC 9074,51.4815,-0.2896,2020-09-03
Rosales,Rosaceae,Comarum,Comarum palustre,MC 9074,51.4815,-0.2896,2020-09-03
Rosales,Rosaceae,Comarum,Comarum palustre,MC 9074,51.4815,-0.2896,2020-09-03
Rosales,Rosaceae,Comarum,Comarum palustre,MC 9074,51.4815,-0.2896,2020-09-03
Rosales,Rosaceae,Comarum,Comarum palustre,MC 9074,51.4815,-0.2896,2020-09-03
Rosales,Rosaceae,Comarum,Comarum palustre,MC 9074,51.4815,-0.2896,2020-09-03
Ranunculales,Ranunculaceae,Anemone,Anemone pulsatilla,MC 9075,51.4815,-0.2896,2020-09-03
Ranunculales,Ranunculaceae,Anemone,Anemone pulsatilla,MC 9075,51.4815,-0.2896,2020-09-03
Ranunculales,Ranunculaceae,Anemone,Anemone pulsatilla,MC 9075,51.4815,-0.2896,2020-09-03
Ranunculales,Ranunculaceae,Anemone,Anemone pulsatilla,MC 9075,51.4815,-0.2896,2020-09-03
Lamiales,Lamiaceae,Thymus,Thymus serpyllum,MC 9076,51.4815,-0.2896,2020-09-03
Lamiales,Lamiaceae,Thymus,Thymus serpyllum,MC 9076,51.4815,-0.2896,2020-09-03
Lamiales,Lamiaceae,Thymus,Thymus serpyllum,MC 9076,51.4815,-0.2896,2020-09-03
Lamiales,Lamiaceae,Thymus,Thymus serpyllum,MC 9076,51.4815,-0.2896,2020-09-03
Lamiales,Lamiaceae,Thymus,Thymus serpyllum,MC 9076,51.4815,-0.2896,2020-09-03
Rosales,Rosaceae,Geum,Geum rivale,MC 9077,51.4815,-0.2896,2020-09-03
Rosales,Rosaceae,Geum,Geum rivale,MC 9077,51.4815,-0.2896,2020-09-03
Rosales,Rosaceae,Geum,Geum rivale,MC 9077,51.4815,-0.2896,2020-09-03
Rosales,Rosaceae,Geum,Geum rivale,MC 9077,51.4815,-0.2896,2020-09-03
Rosales,Rosaceae,Geum,Geum rivale,MC 9077,51.4815,-0.2896,2020-09-03
Rosales,Rosaceae,Geum,Geum rivale,MC 9077,51.4815,-0.2896,2020-09-03
Rosales,Rosaceae,Geum,Geum rivale,MC 9077,51.4815,-0.2896,2020-09-03
Malvales,Cistaceae,Helianthemum,Helianthemum apenninum,MC 9079,51.4815,-0.2896,2020-09-03
Malvales,Cistaceae,Helianthemum,Helianthemum apenninum,MC 9079,51.4815,-0.2896,2020-09-03
Malvales,Cistaceae,Helianthemum,Helianthemum apenninum,MC 9079,51.4815,-0.2896,2020-09-03
Malvales,Cistaceae,Helianthemum,Helianthemum apenninum,MC 9079,51.4815,-0.2896,2020-09-03
Malvales,Cistaceae,Helianthemum,Helianthemum apenninum,MC 9079,51.4815,-0.2896,2020-09-03
Malvales,Cistaceae,Helianthemum,Helianthemum apenninum,MC 9079,51.4815,-0.2896,2020-09-03
Ericales,Ericaceae,Erica,Erica ciliaris,MC 9080,51.4815,-0.2896,2020-09-03
Ericales,Ericaceae,Erica,Erica ciliaris,MC 9080,51.4815,-0.2896,2020-09-03
Ericales,Ericaceae,Erica,Erica ciliaris,MC 9080,51.4815,-0.2896,2020-09-03
Ericales,Ericaceae,Erica,Erica ciliaris,MC 9080,51.4815,-0.2896,2020-09-03
Ericales,Ericaceae,Erica,Erica ciliaris,MC 9080,51.4815,-0.2896,2020-09-03
Ericales,Ericaceae,Erica,Erica ciliaris,MC 9080,51.4815,-0.2896,2020-09-03
Ericales,Ericaceae,Erica,Erica ciliaris,MC 9080,51.4815,-0.2896,2020-09-03
Ericales,Ericaceae,Erica,Erica ciliaris,MC 9080,51.4815,-0.2896,2020-09-03
Lamiales,Plantaginaceae,Veronica,Veronica spicata,MC 9081,51.4815,-0.2896,2020-09-03
Lamiales,Plantaginaceae,Veronica,Veronica spicata,MC 9081,51.4815,-0.2896,2020-09-03
Lamiales,Plantaginaceae,Veronica,Veronica spicata,MC 9081,51.4815,-0.2896,2020-09-03
Lamiales,Plantaginaceae,Veronica,Veronica spicata,MC 9081,51.4815,-0.2896,2020-09-03
Lamiales,Plantaginaceae,Veronica,Veronica spicata,MC 9081,51.4815,-0.2896,2020-09-03
Lamiales,Plantaginaceae,Veronica,Veronica spicata,MC 9081,51.4815,-0.2896,2020-09-03
Lamiales,Plantaginaceae,Veronica,Veronica spicata,MC 9081,51.4815,-0.2896,2020-09-03
Lamiales,Plantaginaceae,Veronica,Veronica spicata,MC 9081,51.4815,-0.2896,2020-09-03
Fabales,Fabaceae,Lathyrus,Lathyrus linifolius,MC 9083,51.4815,-0.2896,2020-09-03
Fabales,Fabaceae,Lathyrus,Lathyrus linifolius,MC 9083,51.4815,-0.2896,2020-09-03
Fabales,Fabaceae,Lathyrus,Lathyrus linifolius,MC 9083,51.4815,-0.2896,2020-09-03
Fabales,Fabaceae,Lathyrus,Lathyrus linifolius,MC 9083,51.4815,-0.2896,2020-09-03
Fabales,Fabaceae,Lathyrus,Lathyrus linifolius,MC 9083,51.4815,-0.2896,2020-09-03
Fabales,Fabaceae,Lathyrus,Lathyrus linifolius,MC 9083,51.4815,-0.2896,2020-09-03
Fabales,Fabaceae,Lathyrus,Lathyrus linifolius,MC 9083,51.4815,-0.2896,2020-09-03
Ericales,Sarraceniaceae,Sarracenia,Sarracenia purpurea,MC 9084,51.4815,-0.2896,2020-09-03
Ericales,Sarraceniaceae,Sarracenia,Sarracenia purpurea,MC 9084,51.4815,-0.2896,2020-09-03
Ericales,Sarraceniaceae,Sarracenia,Sarracenia purpurea,MC 9084,51.4815,-0.2896,2020-09-03
Ericales,Sarraceniaceae,Sarracenia,Sarracenia purpurea,MC 9084,51.4815,-0.2896,2020-09-03
Ericales,Sarraceniaceae,Sarracenia,Sarracenia purpurea,MC 9084,51.4815,-0.2896,2020-09-03
Ericales,Sarraceniaceae,Sarracenia,Sarracenia purpurea,MC 9084,51.4815,-0.2896,2020-09-03
Ericales,Sarraceniaceae,Sarracenia,Sarracenia purpurea,MC 9084,51.4815,-0.2896,2020-09-03
Ericales,Sarraceniaceae,Sarracenia,Sarracenia purpurea,MC 9084,51.4815,-0.2896,2020-09-03
Ranunculales,Papaveraceae,Chelidonium,Chelidonium majus,MC 9086,51.4111,-0.3108,2020-09-07
Ranunculales,Papaveraceae,Chelidonium,Chelidonium majus,MC 9086,51.4111,-0.3108,2020-09-07
Ranunculales,Papaveraceae,Chelidonium,Chelidonium majus,MC 9086,51.4111,-0.3108,2020-09-07
Ranunculales,Papaveraceae,Chelidonium,Chelidonium majus,MC 9086,51.4111,-0.3108,2020-09-07
